customer_id,total_orders,total_sales,total_quantity,last_order_date,avg_order_value,recency_days,first_name,last_name,phone,email,street,city,state,zip_code,cluster
543,1,10336.9624,4,2017-06-02,10336.9624,553.0,Jasmin,Young,,jasmin.young@gmail.com,337 Beach Street,Helotes,TX,78023,3
544,1,9908.4642,4,2017-03-11,9908.4642,636.0,Catarina,Mendez,,catarina.mendez@hotmail.com,444 Hanover Court,West Islip,NY,11795,3
545,1,7782.873,3,,7782.873,9999.0,Tajuana,Rollins,,tajuana.rollins@msn.com,724 N. Glen Creek Street,Oswego,NY,13126,3
546,1,2197.9500000000003,6,,2197.9500000000003,9999.0,Thad,Castro,(631) 943-1407,thad.castro@msn.com,71 Surrey Ave.,Brentwood,NY,11717,1
547,1,11183.043399999999,6,,11183.043399999999,9999.0,Tena,Huber,,tena.huber@gmail.com,185 East Littleton St.,Newburgh,NY,12550,3
548,1,1949.6365,5,2017-08-10,1949.6365,484.0,Dori,Alvarez,,dori.alvarez@msn.com,8208 Brandywine St.,Kingston,NY,12401,2
549,1,557.9907,1,,557.9907,9999.0,Elmo,Arnold,(562) 841-9339,elmo.arnold@aol.com,7616 Lyme Rd.,Long Beach,NY,11561,1
550,1,10794.3537,5,2017-06-01,10794.3537,554.0,Felicidad,Golden,,felicidad.golden@yahoo.com,9712 Coffee Ave.,Lockport,NY,14094,3
551,1,642.542,2,2016-03-08,642.542,1004.0,Jenine,Crane,(682) 183-6555,jenine.crane@msn.com,7381 Alderwood Drive,Fort Worth,TX,76110,2
552,1,2449.7545999999998,5,2016-12-01,2449.7545999999998,736.0,Lea,Key,,lea.key@yahoo.com,7 Ocean St.,Banning,CA,92220,2
553,1,2197.892,3,2016-01-10,2197.892,1062.0,Rory,Cooper,,rory.cooper@gmail.com,459 West Street,Rocklin,CA,95677,2
554,1,4459.2184,9,,4459.2184,9999.0,Hilde,Nieves,,hilde.nieves@gmail.com,9437 Fordham Lane,Campbell,CA,95008,1
555,1,4654.9529999999995,7,,4654.9529999999995,9999.0,Marry,Benjamin,,marry.benjamin@yahoo.com,33 Amerige Street,Forney,TX,75126,1
556,1,1902.5629,4,,1902.5629,9999.0,Vernell,Goff,,vernell.goff@msn.com,77 Cobblestone St.,Monroe,NY,10950,1
557,1,359.2,1,,359.2,9999.0,Erlene,Cook,,erlene.cook@gmail.com,89 Blue Spring Street,Mount Vernon,NY,10550,1
558,1,431.984,2,,431.984,9999.0,Carroll,Kelly,,carroll.kelly@yahoo.com,346 Grant Circle,Monroe,NY,10950,1
559,1,9408.7878,8,2016-01-10,9408.7878,1062.0,Basilia,Thornton,(631) 592-9548,basilia.thornton@hotmail.com,9033 Pine Dr.,Brentwood,NY,11717,3
560,1,3502.4932,6,,3502.4932,9999.0,Tricia,Daniels,,tricia.daniels@gmail.com,8628 Crescent Court,Forney,TX,75126,1
561,1,953.982,2,,953.982,9999.0,Kandace,Hughes,,kandace.hughes@hotmail.com,482 Ryan Ave.,San Lorenzo,CA,94580,1
562,1,2509.881,2,2017-06-02,2509.881,553.0,Alejandro,Norman,,alejandro.norman@yahoo.com,8918 Marsh Lane,Upland,CA,91784,2
563,1,1703.6815000000001,4,2016-05-02,1703.6815000000001,949.0,Rodney,Odom,,rodney.odom@yahoo.com,7782 North Deerfield Lane,Richmond Hill,NY,11418,2
564,1,8392.9437,6,2017-09-03,8392.9437,460.0,Bettie,Pierce,,bettie.pierce@gmail.com,787 North Vernon Lane,Farmingdale,NY,11735,3
565,1,5578.1307,3,,5578.1307,9999.0,Dagny,Owen,,dagny.owen@hotmail.com,8028 Thompson Drive,San Angelo,TX,76901,1
566,1,4458.955,5,2018-03-03,4458.955,279.0,Cinthia,Poole,,cinthia.poole@aol.com,7 Central Ave.,Lake Jackson,TX,77566,2
567,1,5579.962799999999,4,2018-01-01,5579.962799999999,340.0,Sheila,Travis,,sheila.travis@yahoo.com,9285 Front St.,Longview,TX,75604,2
568,1,6479.944,7,,6479.944,9999.0,Arcelia,Vinson,,arcelia.vinson@gmail.com,40 Dogwood St.,West Islip,NY,11795,3
569,1,7105.7751,6,,7105.7751,9999.0,Lucas,Estes,,lucas.estes@yahoo.com,99 Old Church St.,Santa Monica,CA,90403,3
570,1,1556.7828,4,,1556.7828,9999.0,Marissa,Summers,,marissa.summers@msn.com,81 Carpenter St.,Saint Albans,NY,11412,1
571,1,6578.9291,8,2017-09-11,6578.9291,452.0,Kaley,Blanchard,,kaley.blanchard@msn.com,74 Evergreen Court,Palos Verdes Peninsula,CA,90274,2
572,1,930.981,2,2017-08-03,930.981,491.0,Wm,Pope,,wm.pope@msn.com,212 Marsh Court,Auburn,NY,13021,2
573,1,1229.092,3,,1229.092,9999.0,Rubye,Mccall,(248) 764-3359,rubye.mccall@hotmail.com,71 Sherwood Dr.,Troy,NY,12180,1
574,1,6462.4635,4,2016-08-04,6462.4635,855.0,Adriene,Rivera,,adriene.rivera@hotmail.com,973 Yukon Avenue,Encino,CA,91316,2
575,1,2222.8722,3,,2222.8722,9999.0,Laurence,Christian,,laurence.christian@gmail.com,2 Maple St.,Jamaica,NY,11432,1
576,1,10574.9624,4,,10574.9624,9999.0,Shirely,Stanley,(915) 437-6113,shirely.stanley@gmail.com,73 White Avenue,El Paso,TX,79930,3
577,1,5909.6148,7,2016-12-03,5909.6148,734.0,Danille,Mcfarland,,danille.mcfarland@msn.com,14 Tailwater St.,Rocklin,CA,95677,2
578,1,8342.939,7,,8342.939,9999.0,Salena,Day,,salena.day@msn.com,8067 Park Court,San Lorenzo,CA,94580,3
579,1,6397.4717,3,2016-08-06,6397.4717,853.0,Matilda,Larson,,matilda.larson@hotmail.com,336 Saxon Court,Harlingen,TX,78552,2
580,1,2975.9907,1,2018-11-01,2975.9907,36.0,Mellisa,Kim,(424) 151-6481,mellisa.kim@aol.com,17 Lyme Dr.,Los Angeles,CA,90008,2
581,1,7824.040099999999,8,,7824.040099999999,9999.0,Vonda,Berger,,vonda.berger@yahoo.com,615 S. Proctor Ave.,Santa Clara,CA,95050,3
582,1,3168.5541,5,,3168.5541,9999.0,Soledad,Moses,,soledad.moses@yahoo.com,85 Hickory Ave.,Jackson Heights,NY,11372,1
583,1,11578.6544,7,,11578.6544,9999.0,Lashandra,Turner,(562) 327-9469,lashandra.turner@hotmail.com,11 Marlborough Rd.,Long Beach,NY,11561,3
584,1,2090.6642,6,2016-01-08,2090.6642,1064.0,Lynne,Anderson,(915) 789-6666,lynne.anderson@msn.com,325 Inverness St.,El Paso,TX,79930,2
585,1,959.984,2,2017-12-06,959.984,366.0,Chasidy,Webster,,chasidy.webster@msn.com,8296 S. Lookout Lane,Rocklin,CA,95677,2
586,1,386.1,1,,386.1,9999.0,Ulysses,Gaines,,ulysses.gaines@aol.com,22 Gregory Lane,Monsey,NY,10952,1
587,1,8763.964399999999,4,,8763.964399999999,9999.0,Euna,Lopez,,euna.lopez@gmail.com,7979 South Mountainview Ave.,Carmel,NY,10512,3
588,1,1052.963,4,,1052.963,9999.0,Cherelle,Key,,cherelle.key@msn.com,7739 Snake Hill Lane,Valley Stream,NY,11580,1
589,1,1512.891,1,,1512.891,9999.0,Jeffry,Church,,jeffry.church@msn.com,426 Grandrose Ave.,Pleasanton,CA,94566,1
590,1,1655.0719,3,2017-12-07,1655.0719,365.0,Cyndi,Dyer,,cyndi.dyer@msn.com,313 West Argyle Ave.,Baldwin,NY,11510,2
591,1,1646.3814000000002,4,2016-04-05,1646.3814000000002,976.0,Danilo,Holmes,,danilo.holmes@gmail.com,657 Manor Station Dr.,Hicksville,NY,11801,2
592,1,422.991,1,,422.991,9999.0,Joni,Lee,,joni.lee@gmail.com,8573 Proctor Street,Centereach,NY,11720,1
593,1,208.981,2,,208.981,9999.0,Antony,Atkinson,,antony.atkinson@msn.com,680 East Birchwood Lane,Smithtown,NY,11787,1
594,1,9942.14,7,,9942.14,9999.0,Deanne,Parsons,,deanne.parsons@aol.com,76 Amherst Drive,Lindenhurst,NY,11757,3
595,1,13191.938400000001,7,,13191.938400000001,9999.0,Frederica,Rojas,,frederica.rojas@yahoo.com,7835 West Jockey Hollow Rd.,Ithaca,NY,14850,3
596,1,1422.4825,4,,1422.4825,9999.0,Emelda,Dickerson,,emelda.dickerson@aol.com,7457 6th St.,Hamburg,NY,14075,1
597,1,4017.4401,7,,4017.4401,9999.0,Rudolf,Moran,,rudolf.moran@gmail.com,5 Birchwood Rd.,Maspeth,NY,11378,1
598,1,9645.3834,4,,9645.3834,9999.0,Benito,Hendrix,,benito.hendrix@gmail.com,676 S. Bowman Lane,Depew,NY,14043,3
599,1,3535.2759,5,2018-05-03,3535.2759,218.0,Jonell,Rivas,,jonell.rivas@msn.com,8415 East High Point St.,Amarillo,TX,79106,2
600,1,4038.5027,6,2016-03-05,4038.5027,1007.0,Joi,Reeves,(619) 952-9613,joi.reeves@msn.com,9101 Williams Court,San Diego,CA,92111,2
601,1,377.982,2,,377.982,9999.0,Leland,Mcdowell,,leland.mcdowell@gmail.com,8034 E. Washington Lane,Encino,CA,91316,1
602,1,799.984,2,,799.984,9999.0,Delaine,Estes,,delaine.estes@yahoo.com,8916 Hartford Rd.,Amarillo,TX,79106,1
603,1,4890.3654,6,,4890.3654,9999.0,Genevieve,Juarez,,genevieve.juarez@gmail.com,93 Goldfield Drive,New Hyde Park,NY,11040,1
604,1,837.9827,2,,837.9827,9999.0,Kylee,Dickson,,kylee.dickson@gmail.com,7908 Sherwood Street,Amityville,NY,11701,1
605,1,5442.074,4,,5442.074,9999.0,Renita,Henry,,renita.henry@msn.com,474 Woodland Ave.,New Rochelle,NY,10801,1
606,1,4387.966,4,2017-05-02,4387.966,584.0,Sarah,Kirkland,,sarah.kirkland@aol.com,42 N. Glendale Avenue,Wappingers Falls,NY,12590,2
607,1,17580.716800000002,9,,17580.716800000002,9999.0,Paul,Lester,,paul.lester@gmail.com,275 Clay St.,Vista,CA,92083,3
608,1,502.1814,2,,502.1814,9999.0,Taisha,Vang,,taisha.vang@yahoo.com,660 East Foster Lane,Shirley,NY,11967,1
609,1,11035.848,6,,11035.848,9999.0,Eliana,Reese,,eliana.reese@hotmail.com,7079 NE. Cross Drive,Woodhaven,NY,11421,3
610,1,8696.072,5,2016-07-04,8696.072,886.0,Leonore,Dorsey,,leonore.dorsey@yahoo.com,8213 South Branch Avenue,Jackson Heights,NY,11372,3
611,1,5219.982,2,,5219.982,9999.0,Ashleigh,Frank,,ashleigh.frank@gmail.com,9008 Plymouth Street,Levittown,NY,11756,1
612,1,4196.0278,8,2016-12-02,4196.0278,735.0,Gabriel,Wagner,,gabriel.wagner@msn.com,7921 Manhattan Ave.,Ballston Spa,NY,12020,2
613,1,502.1814,2,,502.1814,9999.0,Margene,Eaton,,margene.eaton@yahoo.com,43 Sugar Street,Wantagh,NY,11793,1
614,1,3935.9680000000003,4,,3935.9680000000003,9999.0,Toshia,Cardenas,,toshia.cardenas@gmail.com,878 Bayberry Street,Amsterdam,NY,12010,1
615,1,4911.4379,7,,4911.4379,9999.0,Jamika,Blanchard,,jamika.blanchard@gmail.com,420 Cambridge Street,Fresh Meadows,NY,11365,1
616,1,3372.138,8,,3372.138,9999.0,Shery,Acosta,,shery.acosta@yahoo.com,17 Canal Ave.,Saratoga Springs,NY,12866,1
617,1,993.2214,2,,993.2214,9999.0,Jenna,Saunders,,jenna.saunders@aol.com,4 Young St.,Yorktown Heights,NY,10598,1
618,1,3159.926,9,,3159.926,9999.0,Skye,Pope,,skye.pope@yahoo.com,121 S. Bay Meadows Ave.,Richmond Hill,NY,11418,1
619,1,4100.4359,7,,4100.4359,9999.0,Ana,Palmer,(657) 323-8684,ana.palmer@yahoo.com,7 Buckingham St.,Anaheim,CA,92806,1
620,1,2065.9827,2,,2065.9827,9999.0,Eric,Hardin,,eric.hardin@gmail.com,39 S. Parker Drive,Jamaica,NY,11432,1
621,1,1553.965,4,2017-11-07,1553.965,395.0,Basil,Ballard,,basil.ballard@yahoo.com,7477 Belmont Ave.,San Lorenzo,CA,94580,2
622,1,512.981,2,,512.981,9999.0,Gabriel,Pitts,,gabriel.pitts@gmail.com,8462 Marshall Drive,Clifton Park,NY,12065,1
623,1,1253.981,2,,1253.981,9999.0,Cayla,Johnson,,cayla.johnson@msn.com,7091 Rockaway Avenue,Coram,NY,11727,1
624,1,4271.1134,5,2016-09-12,4271.1134,816.0,Sharika,Colon,(562) 452-6136,sharika.colon@gmail.com,509 Henry Smith St.,Long Beach,NY,11561,2
625,1,3860.1454,6,,3860.1454,9999.0,Donnetta,Henson,,donnetta.henson@hotmail.com,2 Tallwood Drive,Webster,NY,14580,1
626,1,7022.962399999999,4,,7022.962399999999,9999.0,Leigh,Burke,,leigh.burke@hotmail.com,7651 Creek St.,Schenectady,NY,12302,1
627,1,11479.5394,7,2016-12-07,11479.5394,730.0,Deloris,Larson,,deloris.larson@aol.com,242 Branch Street,Duarte,CA,91010,3
628,1,3105.9644,4,,3105.9644,9999.0,Ehtel,Cobb,,ehtel.cobb@hotmail.com,741 Rockville Drive,Lockport,NY,14094,1
629,1,1754.146,6,2017-02-04,1754.146,671.0,Evelina,Byrd,(716) 601-7704,evelina.byrd@msn.com,628 S. Church St.,Buffalo,NY,14215,2
630,1,1265.9724,3,2016-07-03,1265.9724,887.0,Zulema,Browning,,zulema.browning@gmail.com,12 NW. Lafayette St.,Amsterdam,NY,12010,2
631,1,6749.9734,3,2017-07-06,6749.9734,519.0,Tressa,Weiss,,tressa.weiss@msn.com,52 Wild Rose Avenue,Ossining,NY,10562,2
632,1,2599.168,5,2016-06-06,2599.168,914.0,Yvette,Rogers,,yvette.rogers@aol.com,3 SE. Oklahoma Drive,Franklin Square,NY,11010,2
633,1,845.182,3,2016-06-03,845.182,917.0,Kiara,Deleon,(657) 378-8011,kiara.deleon@gmail.com,164 Addison Drive,Anaheim,CA,92806,2
634,1,1364.944,4,,1364.944,9999.0,Taylor,Cole,,taylor.cole@gmail.com,9408 Holly Lane,Carmel,NY,10512,1
635,1,1502.963,4,2016-04-05,1502.963,976.0,Myrtie,James,,myrtie.james@yahoo.com,566 North Livingston Ave.,Merrick,NY,11566,2
636,1,2635.122,4,,2635.122,9999.0,Ashton,Lott,,ashton.lott@hotmail.com,609 Windfall Lane,Floral Park,NY,11001,1
637,1,8127.9469,6,,8127.9469,9999.0,Kara,Higgins,,kara.higgins@aol.com,758 Jennings Street,Ossining,NY,10562,3
638,1,1832.0628,4,,1832.0628,9999.0,Tomeka,Higgins,,tomeka.higgins@msn.com,591 W. Corona St.,Poughkeepsie,NY,12601,1
639,1,2420.553,3,,2420.553,9999.0,Ronald,Parsons,,ronald.parsons@msn.com,268 Pin Oak Rd.,Maspeth,NY,11378,1
640,1,5809.4774,9,2016-01-05,5809.4774,1067.0,Allison,Nolan,(845) 276-5729,allison.nolan@gmail.com,7421 Victoria St.,New City,NY,10956,2
641,1,3563.0245,4,,3563.0245,9999.0,Derrick,Marks,,derrick.marks@yahoo.com,7247 East Prairie Lane,Glendora,CA,91740,1
642,1,772.2,2,,772.2,9999.0,Yang,Roth,,yang.roth@aol.com,234 E. Shub Farm Ave.,Webster,NY,14580,1
643,1,5224.546399999999,6,,5224.546399999999,9999.0,Melba,Wilkinson,,melba.wilkinson@gmail.com,255 Harvard Dr.,Floral Park,NY,11001,1
644,1,4001.9184,9,,4001.9184,9999.0,Valentin,Mclaughlin,,valentin.mclaughlin@hotmail.com,56 Squaw Creek Street,Lindenhurst,NY,11757,1
645,1,3818.2929999999997,7,2017-12-07,3818.2929999999997,365.0,Lewis,Garner,(631) 871-2512,lewis.garner@gmail.com,9550 East Greenrose St.,Brentwood,NY,11717,2
646,1,6468.2263,8,2017-06-03,6468.2263,552.0,Ann,Heath,,ann.heath@msn.com,413 East St.,South El Monte,CA,91733,2
647,1,1353.748,6,,1353.748,9999.0,Janelle,Maldonado,,janelle.maldonado@gmail.com,34 Mammoth Street,Richmond Hill,NY,11418,1
648,1,3475.8443,6,,3475.8443,9999.0,Catrice,Hicks,,catrice.hicks@yahoo.com,403 Inverness Street,San Pablo,CA,94806,1
649,1,8550.0527,5,,8550.0527,9999.0,Eli,Contreras,,eli.contreras@hotmail.com,35 Highland Ave.,Ronkonkoma,NY,11779,3
650,1,2701.1742,4,,2701.1742,9999.0,Rita,Bailey,,rita.bailey@hotmail.com,69 Glenwood Street,Ossining,NY,10562,1
651,1,16890.1469,6,,16890.1469,9999.0,Laure,Pena,,laure.pena@yahoo.com,9849 West Elmwood St.,Wappingers Falls,NY,12590,3
652,1,1063.8921,3,2017-02-10,1063.8921,665.0,Tilda,Melton,(248) 767-4165,tilda.melton@msn.com,237 Elmwood Drive,Troy,NY,12180,2
653,1,3191.9525000000003,5,,3191.9525000000003,9999.0,Florencio,Davenport,,florencio.davenport@yahoo.com,8759 Brookside Ave.,Jamestown,NY,14701,1
654,1,660.5905,2,,660.5905,9999.0,Eun,Harris,(619) 378-2432,eun.harris@gmail.com,623 Jones St.,San Diego,CA,92111,1
655,1,655.1907,2,,655.1907,9999.0,Marylyn,Browning,,marylyn.browning@msn.com,915 Lakeshore Street,Scarsdale,NY,10583,1
656,1,1094.975,3,,1094.975,9999.0,Romana,Barnes,,romana.barnes@yahoo.com,9776 Shipley Rd.,Floral Park,NY,11001,1
657,1,3633.359,7,,3633.359,9999.0,Sam,Lester,,sam.lester@gmail.com,563 South Beacon Lane,Baldwin,NY,11510,1
658,1,557.9814,2,,557.9814,9999.0,Nicki,Larson,,nicki.larson@yahoo.com,8317 West Leatherwood Dr.,Monsey,NY,10952,1
659,1,853.1,2,,853.1,9999.0,Antonetta,Rocha,,antonetta.rocha@yahoo.com,9858 Newcastle St.,Port Chester,NY,10573,1
660,1,5959.0657,4,2017-10-02,5959.0657,431.0,Shara,Pope,,shara.pope@msn.com,194 Amherst Dr.,Ridgecrest,CA,93555,2
661,1,9287.9439,6,2017-04-05,9287.9439,611.0,Trena,Hudson,,trena.hudson@hotmail.com,135 Grand Ave.,Monroe,NY,10950,3
662,1,3960.4315,8,,3960.4315,9999.0,Loraine,Sykes,,loraine.sykes@yahoo.com,9239 Windsor Ave.,Scarsdale,NY,10583,1
663,1,14567.157,5,,14567.157,9999.0,Alissa,Hood,,alissa.hood@gmail.com,8032 Maple Drive,New Windsor,NY,12553,3
664,1,1272.7839999999999,2,,1272.7839999999999,9999.0,Augustus,Schmidt,,augustus.schmidt@msn.com,624 Jones Dr.,Corona,NY,11368,1
665,1,7040.846399999999,6,2017-06-11,7040.846399999999,544.0,Stacie,Sims,(510) 194-5117,stacie.sims@hotmail.com,47 Orange Ave.,Oakland,CA,94603,2
666,1,8570.9665,4,2017-07-04,8570.9665,521.0,Brittni,Green,,brittni.green@msn.com,842 El Dorado Lane,Floral Park,NY,11001,2
667,1,2827.9494,6,,2827.9494,9999.0,Etsuko,Garrison,,etsuko.garrison@yahoo.com,1 Arrowhead Street,Richmond Hill,NY,11418,1
668,1,2100.9224999999997,3,,2100.9224999999997,9999.0,Calandra,Stanton,,calandra.stanton@aol.com,36 Livingston Dr.,Lake Jackson,TX,77566,1
669,1,2899.4846,6,,2899.4846,9999.0,Willis,Randolph,,willis.randolph@yahoo.com,332 Constitution St.,Harlingen,TX,78552,1
670,1,3586.707,7,,3586.707,9999.0,Shawnda,Glover,,shawnda.glover@gmail.com,138 Belmont Ave.,Liverpool,NY,13090,1
671,1,583.976,3,2017-11-03,583.976,399.0,Jennette,Baker,,jennette.baker@gmail.com,798 Marvon St.,Banning,CA,92220,2
672,1,7111.0354,7,,7111.0354,9999.0,Elma,Molina,,elma.molina@msn.com,8565 Devon Ave.,New Rochelle,NY,10801,3
673,1,3695.4745000000003,3,2017-07-01,3695.4745000000003,524.0,Adam,Henderson,,adam.henderson@hotmail.com,167 James St.,Los Banos,CA,93635,2
674,1,1402.774,3,2017-09-04,1402.774,459.0,Ira,Moore,,ira.moore@gmail.com,1 Pineknoll Court,Saratoga Springs,NY,12866,2
675,1,7253.6195,9,,7253.6195,9999.0,Kermit,Bowman,(915) 996-5952,kermit.bowman@gmail.com,3 Airport Street,El Paso,TX,79930,3
676,1,512.981,2,,512.981,9999.0,Gayle,Wilkinson,,gayle.wilkinson@yahoo.com,4 Riverside Ave.,Lindenhurst,NY,11757,1
677,1,242.991,1,2016-06-03,242.991,917.0,Launa,Hull,,launa.hull@yahoo.com,936 Grove Street,Helotes,TX,78023,2
678,1,1673.9907,1,,1673.9907,9999.0,Myron,Johns,,myron.johns@msn.com,5 N. Woodsman Rd.,Whitestone,NY,11357,1
679,1,3038.3214,6,,3038.3214,9999.0,Tuan,Wolfe,,tuan.wolfe@aol.com,7641 Oak Meadow Dr.,West Babylon,NY,11704,1
680,1,1987.966,4,2018-05-02,1987.966,219.0,Mathilda,Pennington,(845) 407-9524,mathilda.pennington@gmail.com,14 S. Argyle Ave.,New City,NY,10956,2
681,1,13130.828800000001,7,,13130.828800000001,9999.0,Reatha,Perez,,reatha.perez@aol.com,9917 1st St.,Holbrook,NY,11741,3
682,1,4799.984,2,2016-10-06,4799.984,792.0,Arnita,Thomas,,arnita.thomas@gmail.com,154 2nd St.,Orchard Park,NY,14127,2
683,1,879.984,2,2016-09-12,879.984,816.0,Amparo,Burks,,amparo.burks@aol.com,7781 Augusta St.,Merrick,NY,11566,2
684,1,511.4907,1,2017-09-01,511.4907,462.0,Jenny,Bell,,jenny.bell@hotmail.com,38 Crescent St.,Niagara Falls,NY,14304,2
685,1,386.1,1,,386.1,9999.0,Laverne,Craft,,laverne.craft@aol.com,829 N. Pierce Street,Forest Hills,NY,11375,1
686,1,3816.4624,4,2016-04-10,3816.4624,971.0,Darcel,Harmon,,darcel.harmon@msn.com,966 Hickory Street,Santa Clara,CA,95050,2
687,1,7971.2261,8,,7971.2261,9999.0,Cecilia,Camacho,,cecilia.camacho@yahoo.com,682 Mountainview Rd.,Desoto,TX,75115,3
688,1,3347.9814,2,2016-03-12,3347.9814,1000.0,Pearlie,Cochran,,pearlie.cochran@msn.com,23 Homewood Rd.,Campbell,CA,95008,2
689,1,6803.9719000000005,3,,6803.9719000000005,9999.0,Deirdre,Ryan,,deirdre.ryan@yahoo.com,83 Jefferson Lane,Utica,NY,13501,1
690,1,12104.786,7,2017-12-03,12104.786,369.0,Yevette,Elliott,,yevette.elliott@aol.com,182 Euclid Street,Jackson Heights,NY,11372,3
691,1,4067.664,6,,4067.664,9999.0,Ladawn,Downs,(281) 165-2090,ladawn.downs@yahoo.com,7452 S. Airport Court,Houston,TX,77016,1
692,1,13821.530999999999,3,,13821.530999999999,9999.0,Dorothea,Chang,,dorothea.chang@gmail.com,75 Oak Ave.,Astoria,NY,11102,3
693,1,375.992,1,,375.992,9999.0,Merlin,Foreman,(516) 150-1321,merlin.foreman@msn.com,8198 North Rockaway St.,Hempstead,NY,11550,1
694,1,3531.3039,6,,3531.3039,9999.0,Lanie,Dunn,,lanie.dunn@gmail.com,7583 Pilgrim Ave.,North Tonawanda,NY,14120,1
695,1,1006.981,2,2016-09-07,1006.981,821.0,Christoper,Gould,,christoper.gould@aol.com,8718 South Constitution St.,Shirley,NY,11967,2
696,1,6240.554,3,,6240.554,9999.0,Norine,Huffman,,norine.huffman@aol.com,363 Dunbar Drive,Encino,CA,91316,1
697,1,728.973,3,,728.973,9999.0,Alane,Mccarty,(619) 377-8586,alane.mccarty@hotmail.com,8254 Hilldale Street,San Diego,CA,92111,1
698,1,1585.156,5,2017-01-03,1585.156,703.0,Charleen,Joyner,,charleen.joyner@aol.com,735 N. John Dr.,Corona,NY,11368,2
699,1,1422.963,4,,1422.963,9999.0,Zella,Fernandez,,zella.fernandez@yahoo.com,8 Marshall Dr.,Rockville Centre,NY,11570,1
700,1,12541.7634,4,,12541.7634,9999.0,Collene,Knox,(361) 760-1523,collene.knox@msn.com,7 North Branch Lane,Corpus Christi,TX,78418,3
701,1,5126.9531,5,2017-09-03,5126.9531,460.0,Alysia,Nicholson,(805) 493-7311,alysia.nicholson@hotmail.com,868 Trusel St.,Oxnard,CA,93035,2
702,1,6762.1399,7,2017-04-11,6762.1399,605.0,Sharie,Whitaker,,sharie.whitaker@hotmail.com,7 Bayport Lane,Merrick,NY,11566,2
703,1,398.97,1,2016-06-10,398.97,910.0,Diana,Cobb,,diana.cobb@hotmail.com,558 Vale St.,Fullerton,CA,92831,2
704,1,988.4817,2,,988.4817,9999.0,Morton,Barron,(661) 386-4884,morton.barron@msn.com,542 Circle Rd.,Bakersfield,CA,93306,1
705,1,3463.545,4,2016-07-07,3463.545,883.0,Camille,Harvey,,camille.harvey@hotmail.com,859 Beaver Ridge Ave.,Huntington,NY,11743,2
706,1,2452.948,6,2017-04-07,2452.948,609.0,Lolita,O'Neill,,lolita.o'neill@aol.com,36 Prairie Dr.,Massapequa Park,NY,11762,2
707,1,1559.9724999999999,3,,1559.9724999999999,9999.0,Terese,Briggs,,terese.briggs@msn.com,16 N. Oak Valley St.,Woodside,NY,11377,1
708,1,1899.981,2,,1899.981,9999.0,Majorie,Glover,,majorie.glover@msn.com,4 Garden Ave.,Apple Valley,CA,92307,1
709,1,3359.9717,3,2016-06-10,3359.9717,910.0,Vinnie,Chan,,vinnie.chan@aol.com,8750 Surrey St.,Forest Hills,NY,11375,2
710,1,1765.1307,3,,1765.1307,9999.0,Ezra,Silva,,ezra.silva@msn.com,8629 Catherine Rd.,New Windsor,NY,12553,1
711,1,4436.6034,6,,4436.6034,9999.0,Jovita,Bishop,,jovita.bishop@aol.com,8123 Wild Horse St.,Staten Island,NY,10301,1
712,1,3065.9825,2,2016-10-10,3065.9825,788.0,Kecia,Olsen,,kecia.olsen@msn.com,8389 Central St.,Santa Cruz,CA,95060,2
713,1,8712.8466,6,,8712.8466,9999.0,Ilona,Spears,,ilona.spears@gmail.com,984 Canterbury Lane,Port Jefferson Station,NY,11776,3
714,1,256.4905,1,,256.4905,9999.0,Senaida,Thompson,,senaida.thompson@msn.com,578 Golf Drive,Bronx,NY,10451,1
715,1,10187.9451,8,,10187.9451,9999.0,Larae,Carney,,larae.carney@msn.com,9322 Glen Ridge Dr.,Sunnyside,NY,11104,3
716,1,3591.2699999999995,4,2016-11-05,3591.2699999999995,762.0,Sebrina,Hart,,sebrina.hart@yahoo.com,7679 Pacific St.,Coram,NY,11727,2
717,1,6659.9627,4,2016-02-09,6659.9627,1032.0,Kristofer,Craig,,kristofer.craig@yahoo.com,6 Delaware Lane,Plainview,NY,11803,2
718,1,167.992,1,,167.992,9999.0,Luciana,Mcgee,,luciana.mcgee@msn.com,8002 Cross St.,Selden,NY,11784,1
719,1,1006.981,2,2016-06-12,1006.981,908.0,Nicki,Fry,,nicki.fry@hotmail.com,950 Snake Hill Lane,Endicott,NY,13760,2
720,1,1389.772,3,,1389.772,9999.0,Devin,Shaffer,(507) 557-2191,devin.shaffer@gmail.com,382 Third Ave.,Rochester,NY,14606,1
721,1,479.992,1,,479.992,9999.0,Erlinda,Osborne,,erlinda.osborne@yahoo.com,148 Elm St.,West Islip,NY,11795,1
722,1,3292.0045999999998,8,,3292.0045999999998,9999.0,Camila,Carroll,(210) 436-8676,camila.carroll@yahoo.com,72 Shub Farm Avenue,San Antonio,TX,78213,1
723,1,6074.0482,6,2017-07-07,6074.0482,518.0,Vicki,Wiggins,,vicki.wiggins@hotmail.com,71 Broad Ave.,Wappingers Falls,NY,12590,2
724,1,6152.6533,5,,6152.6533,9999.0,Lois,Steele,,lois.steele@yahoo.com,7501 South Marlborough Street,Ossining,NY,10562,1
725,1,396.1405,1,2017-05-04,396.1405,582.0,Carola,Mcpherson,,carola.mcpherson@hotmail.com,578 Shirley Dr.,Rego Park,NY,11374,2
